name;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
'unknown';13.100000;1.904230e+02;8.061655e-01;1.337395e-01
'unknown';13.110000;1.925208e+02;8.306239e-01;2.209182e-01
'unknown';13.120000;1.957205e+02;8.396632e-01;1.840283e-01
'unknown';13.130000;2.000817e+02;8.331881e-01;2.108883e-01
'unknown';13.140000;2.127733e+02;8.044912e-01;1.905575e-01
'unknown';13.150000;2.271970e+02;7.857803e-01;2.720200e-01
'unknown';13.160000;2.450779e+02;7.835620e-01;2.027525e-01
'unknown';13.170000;2.572903e+02;7.891275e-01;1.839501e-01
'unknown';13.180000;2.009939e+02;7.753034e-01;1.442827e-01
'unknown';13.190000;1.394581e+02;7.520571e-01;1.885889e-01
'unknown';13.200000;6.831087e+01;7.292534e-01;1.975396e-01
'unknown';13.210000;6.557207e+01;7.215191e-01;1.897765e-01
'unknown';13.220000;1.971134e+02;7.526612e-01;1.939012e-01
'unknown';13.230000;3.368257e+02;7.925895e-01;1.791078e-01
'unknown';13.240000;4.797530e+02;8.279184e-01;1.489672e-01
'unknown';13.250000;3.478920e+02;8.035796e-01;1.629906e-01
'unknown';13.260000;1.894907e+02;5.268256e-01;1.298667e-01
'unknown';13.270000;2.456178e+01;5.147733e-01;1.462062e-01
'unknown';13.280000;0;2.605493e-01;1.076589e-01
'unknown';13.290000;0;2.605493e-01;1.055363e-01
'unknown';13.300000;0;2.660815e-01;7.119585e-02
'unknown';13.310000;0;2.660815e-01;6.346466e-02
'unknown';13.320000;0;2.660815e-01;6.558728e-02
'unknown';13.330000;0;0;7.097724e-02
'unknown';13.340000;0;0;5.724278e-02
'unknown';13.350000;0;0;4.782085e-02
'unknown';13.360000;0;0;4.510332e-02
'unknown';13.370000;0;0;4.585837e-02
'unknown';13.380000;0;0;4.911048e-02
'unknown';13.390000;2.548692e+01;2.561759e-01;5.800253e-02
'unknown';13.400000;5.058696e+01;5.061496e-01;6.395305e-02
'unknown';13.410000;9.848806e+01;7.742375e-01;4.777525e-02
'unknown';13.420000;1.214780e+02;7.814314e-01;5.346289e-02
'unknown';13.430000;1.454057e+02;8.046439e-01;1.048035e-01
'unknown';13.440000;1.466010e+02;8.111293e-01;1.568937e-01
'unknown';13.450000;1.474469e+02;8.268549e-01;1.736154e-01
'unknown';13.460000;1.481544e+02;8.302353e-01;1.887317e-01
'unknown';13.470000;1.489336e+02;8.334689e-01;2.294310e-01
'unknown';13.480000;1.493536e+02;8.313318e-01;2.770211e-01
'unknown';13.490000;1.490505e+02;8.313885e-01;2.958831e-01
'unknown';13.500000;1.480832e+02;8.311297e-01;2.783237e-01
'unknown';13.510000;1.464155e+02;8.276145e-01;2.905720e-01
'unknown';13.520000;1.435409e+02;8.172302e-01;1.838297e-01
'unknown';13.530000;1.409684e+02;8.072153e-01;2.158517e-01
'unknown';13.540000;1.379767e+02;7.967232e-01;2.507999e-01
'unknown';13.550000;1.366345e+02;7.924666e-01;3.308634e-01
'unknown';13.560000;9.029867e+01;5.249335e-01;2.827766e-01
'unknown';13.570000;9.246433e+01;5.232753e-01;2.106218e-01
'unknown';13.580000;9.600974e+01;5.307431e-01;1.879196e-01
'unknown';13.590000;1.458389e+02;8.065897e-01;1.461395e-01
'unknown';13.600000;1.486202e+02;8.242750e-01;1.036434e-01
'unknown';13.610000;1.496185e+02;8.337464e-01;1.378440e-01
'unknown';13.620000;1.488809e+02;8.347480e-01;1.660248e-01
'unknown';13.630000;1.473392e+02;8.329951e-01;2.187647e-01
'unknown';13.640000;1.456186e+02;8.324186e-01;1.870100e-01
'unknown';13.650000;1.441902e+02;8.355868e-01;2.469963e-01
'unknown';13.660000;1.427114e+02;8.352771e-01;3.711220e-01
'unknown';13.670000;1.410015e+02;8.323142e-01;3.859155e-01
'unknown';13.680000;1.392744e+02;8.275713e-01;4.104629e-01
'unknown';13.690000;1.378884e+02;8.274503e-01;2.408238e-01
'unknown';13.700000;1.369869e+02;8.292952e-01;2.575578e-01
'unknown';13.710000;1.363618e+02;8.281512e-01;2.203569e-01
'unknown';13.720000;1.357901e+02;8.223760e-01;2.257969e-01
'unknown';13.730000;1.352507e+02;8.194119e-01;1.667068e-01
'unknown';13.740000;1.348239e+02;8.221967e-01;1.438125e-01
'unknown';13.750000;1.347416e+02;8.293174e-01;1.678878e-01
'unknown';13.760000;1.351047e+02;8.297623e-01;1.590955e-01
'unknown';13.770000;1.358247e+02;8.250791e-01;1.095881e-01
'unknown';13.780000;1.369135e+02;8.185100e-01;1.398475e-01
'unknown';13.790000;1.384348e+02;8.136020e-01;1.898185e-01
'unknown';13.800000;1.405035e+02;8.072383e-01;2.165698e-01
'unknown';13.810000;1.432983e+02;8.038375e-01;2.158870e-01
'unknown';13.820000;1.465427e+02;8.050676e-01;2.616405e-01
'unknown';13.830000;1.501889e+02;8.051047e-01;2.652192e-01
'unknown';13.840000;1.570440e+02;7.931039e-01;2.615183e-01
'unknown';13.850000;1.734617e+02;7.704461e-01;1.671741e-01
'unknown';13.860000;1.459124e+02;7.583267e-01;2.672683e-01
'unknown';13.870000;1.139736e+02;7.516424e-01;2.821520e-01
'unknown';13.880000;7.208664e+01;7.630241e-01;2.996905e-01
'unknown';13.890000;1.240727e+02;7.728913e-01;1.852684e-01
'unknown';13.900000;1.777520e+02;7.751157e-01;1.261440e-01
'unknown';13.910000;1.532048e+02;5.153616e-01;1.943629e-01
'unknown';13.920000;7.744897e+01;2.517092e-01;2.573749e-01
'unknown';13.930000;0;0;2.568083e-01
'unknown';13.940000;0;0;1.852770e-01
'unknown';13.950000;0;0;1.524605e-01
'unknown';13.960000;0;0;1.604997e-01
'unknown';13.970000;0;0;1.683920e-01
'unknown';13.980000;0;0;1.393523e-01
'unknown';13.990000;0;0;1.012185e-01
'unknown';14.000000;0;0;8.393931e-02
'unknown';14.010000;0;0;6.511864e-02
'unknown';14.020000;0;2.620766e-01;7.010365e-02
'unknown';14.030000;0;2.620766e-01;4.881373e-02
'unknown';14.040000;2.415138e+01;5.250035e-01;4.490079e-02
'unknown';14.050000;4.774924e+01;5.258264e-01;3.484805e-02
'unknown';14.060000;6.944408e+01;7.922020e-01;5.637792e-02
'unknown';14.070000;6.490916e+01;7.979407e-01;7.911152e-02
'unknown';14.080000;4.131131e+01;5.350413e-01;7.779368e-02
'unknown';14.090000;1.961647e+01;2.686658e-01;9.896501e-02
'unknown';14.100000;0;0;1.124548e-01
'unknown';14.110000;0;0;1.479792e-01
'unknown';14.120000;0;0;1.186169e-01
'unknown';14.130000;0;0;9.672827e-02
'unknown';14.140000;0;0;8.845969e-02
'unknown';14.150000;0;0;9.829575e-02
'unknown';14.160000;0;0;8.730180e-02
'unknown';14.170000;2.553505e+01;2.607948e-01;8.083848e-02
'unknown';14.180000;5.072045e+01;5.205719e-01;9.050391e-02
'unknown';14.190000;7.231583e+01;7.745321e-01;1.010529e-01
'unknown';14.200000;4.678079e+01;5.137373e-01;9.021074e-02
'unknown';14.210000;2.159539e+01;2.539602e-01;7.382105e-02
'unknown';14.220000;0;0;4.788306e-02
'unknown';14.230000;0;0;3.861372e-02
'unknown';14.240000;0;0;3.367290e-02
'unknown';14.250000;0;0;2.870693e-02
'unknown';14.260000;0;0;3.833907e-02
'unknown';14.270000;0;0;2.840839e-02
'unknown';14.280000;0;0;3.273752e-02
'unknown';14.290000;0;0;5.056620e-02
'unknown';14.300000;0;0;7.099292e-02
'unknown';14.310000;0;0;8.759090e-02
'unknown';14.320000;0;0;7.866081e-02
'unknown';14.330000;0;0;8.382020e-02
'unknown';14.340000;0;0;8.934923e-02
'unknown';14.350000;1.962520e+01;2.684354e-01;7.013751e-02
'unknown';14.360000;4.059002e+01;5.396102e-01;6.426210e-02
'unknown';14.370000;6.246437e+01;8.056195e-01;7.831264e-02
'unknown';14.380000;4.283918e+01;5.371841e-01;1.132565e-01
'unknown';14.390000;4.097908e+01;5.373799e-01;1.112879e-01
'unknown';14.400000;3.685118e+01;5.497625e-01;1.105290e-01
'unknown';14.410000;3.685118e+01;5.497625e-01;1.152134e-01
'unknown';14.420000;1.774646e+01;2.783919e-01;1.269680e-01
'unknown';14.430000;0;0;1.151280e-01
'unknown';14.440000;0;0;1.013962e-01
'unknown';14.450000;0;0;8.757496e-02
'unknown';14.460000;0;0;8.989620e-02
'unknown';14.470000;0;0;1.039888e-01
'unknown';14.480000;0;0;1.180086e-01
'unknown';14.490000;2.442568e+01;2.648520e-01;1.166297e-01
'unknown';14.500000;4.695966e+01;5.308650e-01;1.006617e-01
'unknown';14.510000;6.713579e+01;7.985204e-01;8.716869e-02
'unknown';14.520000;6.234337e+01;7.993393e-01;7.117424e-02
'unknown';14.530000;5.928907e+01;7.997410e-01;6.636500e-02
'unknown';14.540000;5.719946e+01;7.981122e-01;6.790481e-02
'unknown';14.550000;5.571180e+01;8.013079e-01;6.325766e-02
'unknown';14.560000;3.623213e+01;5.348931e-01;5.287279e-02
'unknown';14.570000;1.814561e+01;2.688665e-01;3.106030e-02
'unknown';14.580000;0;0;2.400849e-02
'unknown';14.590000;0;0;1.362653e-02
'unknown';14.600000;0;2.741422e-01;1.912392e-02
'unknown';14.610000;0;2.741422e-01;3.774021e-02
'unknown';14.620000;0;2.741422e-01;7.746080e-02
'unknown';14.630000;2.092809e+01;2.557378e-01;1.030926e-01
'unknown';14.640000;4.327846e+01;5.171277e-01;9.378163e-02
'unknown';14.650000;4.327846e+01;5.171277e-01;6.243004e-02
'unknown';14.660000;2.235037e+01;2.613899e-01;4.161401e-02
'unknown';14.670000;0;0;5.533357e-02
'unknown';14.680000;2.249879e+01;2.553874e-01;6.314237e-02
'unknown';14.690000;4.470166e+01;5.163989e-01;7.588252e-02
'unknown';14.700000;6.372234e+01;7.852510e-01;8.414540e-02
'unknown';14.710000;5.962902e+01;8.014212e-01;7.359301e-02
'unknown';14.720000;5.639993e+01;8.114614e-01;8.350694e-02
'unknown';14.730000;5.804718e+01;8.155675e-01;1.015599e-01
'unknown';14.740000;6.067533e+01;8.174155e-01;1.464425e-01
'unknown';14.750000;6.185082e+01;8.175743e-01;1.452238e-01
'unknown';14.760000;6.060526e+01;8.154528e-01;1.142045e-01
'unknown';14.770000;3.957164e+01;5.420471e-01;9.295234e-02
'unknown';14.780000;1.942237e+01;2.708365e-01;1.166155e-01
'unknown';14.790000;0;0;1.687118e-01
'unknown';14.800000;0;0;1.926364e-01
'unknown';14.810000;0;0;1.668812e-01
'unknown';14.820000;0;0;1.073943e-01
'unknown';14.830000;0;0;6.080459e-02
'unknown';14.840000;0;0;4.668059e-02
'unknown';14.850000;0;2.701312e-01;4.418812e-02
'unknown';14.860000;0;2.701312e-01;3.550441e-02
'unknown';14.870000;0;5.409243e-01;2.801701e-02
'unknown';14.880000;0;2.707931e-01;3.127750e-02
'unknown';14.890000;1.944957e+01;5.379809e-01;5.648550e-02
'unknown';14.900000;3.689071e+01;5.423245e-01;8.039390e-02
'unknown';14.910000;5.463611e+01;8.100770e-01;1.047535e-01
'unknown';14.920000;5.800249e+01;7.996055e-01;1.039861e-01
'unknown';14.930000;4.056135e+01;5.244688e-01;8.987457e-02
'unknown';14.940000;2.281594e+01;2.567163e-01;6.513431e-02
'unknown';14.950000;0;2.596464e-01;4.434179e-02
'unknown';14.960000;0;2.596464e-01;4.349402e-02
'unknown';14.970000;2.351849e+01;5.118560e-01;4.148106e-02
'unknown';14.980000;4.321738e+01;5.014058e-01;4.992057e-02
'unknown';14.990000;6.127789e+01;7.673698e-01;4.359708e-02
'unknown';15.000000;5.627604e+01;7.826357e-01;3.927429e-02
'unknown';15.010000;3.657714e+01;5.334396e-01;3.275397e-02
'unknown';15.020000;1.851663e+01;5.346863e-01;2.972634e-02
'unknown';15.030000;0;2.672108e-01;3.860582e-02
'unknown';15.040000;0;5.390238e-01;6.394248e-02
'unknown';15.050000;0;2.718130e-01;8.310639e-02
'unknown';15.060000;2.241755e+01;5.268019e-01;6.924438e-02
'unknown';15.070000;4.471237e+01;5.198553e-01;4.390771e-02
'unknown';15.080000;6.696503e+01;7.795368e-01;3.466237e-02
'unknown';15.090000;4.454749e+01;5.245479e-01;4.019189e-02
'unknown';15.100000;4.172079e+01;5.270693e-01;6.619450e-02
'unknown';15.110000;3.755320e+01;5.383098e-01;7.807565e-02
'unknown';15.120000;5.644011e+01;8.031633e-01;8.053496e-02
'unknown';15.130000;5.874351e+01;8.026056e-01;5.453236e-02
'unknown';15.140000;4.065844e+01;5.316837e-01;2.965002e-02
'unknown';15.150000;2.177152e+01;2.668301e-01;2.547048e-02
'unknown';15.160000;0;0;3.119428e-02
'unknown';15.170000;2.067215e+01;2.618549e-01;3.999994e-02
'unknown';15.180000;4.418303e+01;5.226741e-01;4.224569e-02
'unknown';15.190000;6.917290e+01;7.798516e-01;4.828793e-02
'unknown';15.200000;4.850074e+01;5.179967e-01;5.075188e-02
'unknown';15.210000;2.498987e+01;2.571775e-01;5.400218e-02
'unknown';15.220000;0;0;5.815883e-02
'unknown';15.230000;0;0;4.159062e-02
'unknown';15.240000;0;0;5.289672e-02
'unknown';15.250000;0;2.619621e-01;5.883588e-02
'unknown';15.260000;0;2.619621e-01;7.510652e-02
'unknown';15.270000;0;2.619621e-01;1.018431e-01
'unknown';15.280000;0;0;1.110293e-01
'unknown';15.290000;0;0;1.127759e-01
'unknown';15.300000;0;0;9.072729e-02
'unknown';15.310000;7.421049e+01;2.531781e-01;8.971349e-02
'unknown';15.320000;1.457659e+02;5.121682e-01;8.201642e-02
'unknown';15.330000;2.160191e+02;7.835014e-01;9.237628e-02
'unknown';15.340000;2.099937e+02;8.078837e-01;1.309397e-01
'unknown';15.350000;2.067731e+02;8.355520e-01;2.025280e-01
'unknown';15.360000;2.056119e+02;8.506681e-01;3.157535e-01
'unknown';15.370000;2.078481e+02;8.629101e-01;3.057016e-01
'unknown';15.380000;2.112553e+02;8.689380e-01;2.657686e-01
'unknown';15.390000;2.141587e+02;8.758562e-01;2.244742e-01
'unknown';15.400000;2.150984e+02;8.792362e-01;2.300856e-01
'unknown';15.410000;2.152266e+02;8.795514e-01;2.844909e-01
'unknown';15.420000;2.146434e+02;8.708673e-01;2.064237e-01
'unknown';15.430000;2.129551e+02;8.633375e-01;2.843020e-01
'unknown';15.440000;2.096827e+02;8.556261e-01;2.831320e-01
'unknown';15.450000;2.058628e+02;8.551950e-01;3.172661e-01
'unknown';15.460000;2.695127e+02;8.552808e-01;2.960611e-01
'unknown';15.470000;3.334849e+02;8.606167e-01;3.427468e-01
'unknown';15.480000;3.982106e+02;8.677616e-01;3.999368e-01
'unknown';15.490000;3.971217e+02;8.731053e-01;4.437281e-01
'unknown';15.500000;3.977763e+02;8.722388e-01;4.563639e-01
'unknown';15.510000;3.327024e+02;8.688917e-01;4.865742e-01
'unknown';15.520000;2.679249e+02;8.639224e-01;4.225160e-01
'unknown';15.530000;2.022675e+02;8.596747e-01;3.602834e-01
'unknown';15.540000;2.027298e+02;8.556101e-01;3.009738e-01
'unknown';15.550000;2.030666e+02;8.518369e-01;2.611824e-01
'unknown';15.560000;2.028619e+02;8.466412e-01;2.407763e-01
'unknown';15.570000;2.017448e+02;8.334754e-01;2.174626e-01
'unknown';15.580000;1.339517e+02;5.511357e-01;2.171870e-01
'unknown';15.590000;6.658927e+01;2.708199e-01;1.781892e-01
'unknown';15.600000;0;0;1.298078e-01
'unknown';15.610000;0;0;8.043552e-02
'unknown';15.620000;0;0;5.859104e-02
'unknown';15.630000;0;0;5.534293e-02
'unknown';15.640000;0;2.510362e-01;5.468613e-02
'unknown';15.650000;0;2.510362e-01;5.468613e-02
'unknown';15.660000;0;2.510362e-01;7.002912e-02
'unknown';15.670000;0;0;7.376751e-02
'unknown';15.680000;0;0;6.848994e-02
'unknown';15.690000;0;0;4.950412e-02
'unknown';15.700000;0;0;5.149926e-02
'unknown';15.710000;0;0;5.885015e-02
'unknown';15.720000;0;0;5.067064e-02
'unknown';15.730000;0;0;5.122055e-02
'unknown';15.740000;0;0;5.020465e-02
'unknown';15.750000;2.039193e+01;2.599967e-01;6.583355e-02
'unknown';15.760000;4.027363e+01;5.234328e-01;6.084887e-02
'unknown';15.770000;5.989172e+01;7.880240e-01;7.325931e-02
'unknown';15.780000;3.949979e+01;5.280274e-01;7.184615e-02
'unknown';15.790000;3.806469e+01;5.338092e-01;6.620596e-02
'unknown';15.800000;3.683133e+01;5.299222e-01;4.746053e-02
'unknown';15.810000;1.076807e+02;7.784962e-01;4.942359e-02
'unknown';15.820000;1.587236e+02;7.834364e-01;5.779566e-02
'unknown';15.830000;2.071642e+02;8.013067e-01;8.023889e-02
'unknown';15.840000;2.014205e+02;8.359464e-01;7.913053e-02
'unknown';15.850000;1.955186e+02;8.501220e-01;8.477701e-02
'unknown';15.860000;1.915600e+02;8.603997e-01;1.303483e-01
'unknown';15.870000;1.891169e+02;8.630533e-01;2.541105e-01
'unknown';15.880000;1.884247e+02;8.577838e-01;2.827387e-01
'unknown';15.890000;1.889221e+02;8.555337e-01;3.148873e-01
'unknown';15.900000;1.904674e+02;8.500314e-01;2.180831e-01
'unknown';15.910000;1.927699e+02;8.466287e-01;2.879568e-01
'unknown';15.920000;1.949734e+02;8.408161e-01;3.425105e-01
'unknown';15.930000;1.985609e+02;8.372748e-01;4.226315e-01
'unknown';15.940000;2.011585e+02;8.246110e-01;4.024042e-01
'unknown';15.950000;2.058812e+02;7.938672e-01;3.627590e-01
'unknown';15.960000;1.556822e+02;7.659785e-01;3.572139e-01
'unknown';15.970000;1.083285e+02;7.440209e-01;3.686318e-01
'unknown';15.980000;5.990570e+01;7.395148e-01;3.004587e-01
'unknown';15.990000;6.527044e+01;7.391059e-01;2.044166e-01
'unknown';16.000000;4.482869e+01;4.940657e-01;1.295192e-01
'unknown';16.010000;4.681280e+01;4.951436e-01;1.166683e-01
'unknown';16.020000;4.477991e+01;4.925576e-01;1.199688e-01
'unknown';16.030000;6.300564e+01;7.393900e-01;1.076073e-01
'unknown';16.040000;5.975151e+01;7.435524e-01;8.957381e-02
'unknown';16.050000;5.925103e+01;7.477921e-01;8.426994e-02
'unknown';16.060000;5.937569e+01;7.501677e-01;9.110930e-02
'unknown';16.070000;5.949881e+01;7.511529e-01;8.733835e-02
'unknown';16.080000;6.087130e+01;7.542648e-01;9.149040e-02
'unknown';16.090000;6.766578e+01;7.581787e-01;7.538611e-02
'unknown';16.100000;7.186932e+01;7.608592e-01;7.966700e-02
'unknown';16.110000;7.252895e+01;7.626163e-01;7.943321e-02
'unknown';16.120000;4.738408e+01;5.094944e-01;9.256204e-02
'unknown';16.130000;2.245985e+01;2.550487e-01;8.653460e-02
'unknown';16.140000;0;0;1.113142e-01
'unknown';16.150000;5.916121e+01;2.555423e-01;1.203752e-01
'unknown';16.160000;1.182679e+02;5.157214e-01;1.203752e-01
'unknown';16.170000;1.771459e+02;7.826295e-01;8.399343e-02
'unknown';16.180000;1.756634e+02;7.919522e-01;6.863513e-02
'unknown';16.190000;1.723590e+02;7.870104e-01;7.759973e-02
'unknown';16.200000;1.401108e+02;7.577157e-01;1.284277e-01
'unknown';16.210000;1.015866e+02;7.308003e-01;1.806608e-01
'unknown';16.220000;6.732658e+01;7.181734e-01;1.602340e-01
'unknown';16.230000;6.479258e+01;7.298625e-01;1.797677e-01
'unknown';16.240000;7.044051e+01;7.361110e-01;1.472364e-01
'unknown';16.250000;4.889827e+01;4.935005e-01;2.323121e-01
'unknown';16.260000;2.480248e+01;2.441981e-01;1.685946e-01
'unknown';16.270000;0;2.308784e-01;1.829795e-01
'unknown';16.280000;0;4.600687e-01;1.168868e-01
'unknown';16.290000;0;6.878632e-01;1.135835e-01
'unknown';16.300000;2.565686e+01;6.926007e-01;9.257116e-02
'unknown';16.310000;9.280157e+01;7.285410e-01;1.078679e-01
'unknown';16.320000;1.601331e+02;7.716382e-01;1.943522e-01
'unknown';16.330000;2.027886e+02;8.204533e-01;1.805199e-01
'unknown';16.340000;2.050354e+02;8.448372e-01;2.327480e-01
'unknown';16.350000;2.080731e+02;8.654056e-01;2.203543e-01
'unknown';16.360000;2.119908e+02;8.689825e-01;2.379494e-01
'unknown';16.370000;2.171527e+02;8.633227e-01;2.553409e-01
'unknown';16.380000;2.229976e+02;8.540530e-01;2.510069e-01
'unknown';16.390000;2.296399e+02;8.527651e-01;2.084580e-01
'unknown';16.400000;2.356830e+02;8.587139e-01;1.519587e-01
'unknown';16.410000;2.408495e+02;8.656679e-01;1.241143e-01
'unknown';16.420000;2.433485e+02;8.637111e-01;1.391330e-01
'unknown';16.430000;2.430200e+02;8.444960e-01;1.981656e-01
'unknown';16.440000;2.417184e+02;8.144779e-01;2.725239e-01
'unknown';16.450000;2.430344e+02;7.883641e-01;2.789951e-01
'unknown';16.460000;2.447637e+02;7.904444e-01;1.791627e-01
'unknown';16.470000;2.458374e+02;8.060243e-01;1.091516e-01
'unknown';16.480000;2.437138e+02;8.237855e-01;1.576522e-01
'unknown';16.490000;2.422318e+02;8.330773e-01;2.421997e-01
'unknown';16.500000;2.396686e+02;8.416760e-01;2.062656e-01
'unknown';16.510000;2.371232e+02;8.470259e-01;1.750610e-01
'unknown';16.520000;2.342532e+02;8.500142e-01;1.050449e-01
'unknown';16.530000;2.329778e+02;8.521693e-01;1.537886e-01
'unknown';16.540000;2.319073e+02;8.579109e-01;2.134431e-01
'unknown';16.550000;2.306294e+02;8.598321e-01;2.525707e-01
'unknown';16.560000;2.292706e+02;8.631870e-01;2.775439e-01
'unknown';16.570000;2.284554e+02;8.657774e-01;2.584045e-01
'unknown';16.580000;2.294873e+02;8.694484e-01;2.846531e-01
'unknown';16.590000;2.316741e+02;8.667544e-01;2.768745e-01
'unknown';16.600000;2.339010e+02;8.568223e-01;3.051181e-01
'unknown';16.610000;2.357146e+02;8.325126e-01;2.837689e-01
'unknown';16.620000;1.775148e+02;7.971643e-01;2.576717e-01
'unknown';16.630000;1.191571e+02;7.682343e-01;1.677762e-01
'unknown';16.640000;5.972455e+01;7.478552e-01;1.305005e-01
'unknown';16.650000;6.200224e+01;7.476472e-01;8.594067e-02
'unknown';16.660000;4.200041e+01;4.964168e-01;1.144033e-01
'unknown';16.670000;2.222006e+01;2.505647e-01;1.067095e-01
'unknown';16.680000;0;0;9.322319e-02
'unknown';16.690000;2.359676e+01;2.528594e-01;6.915554e-02
'unknown';16.700000;4.681659e+01;5.025744e-01;7.147678e-02
'unknown';16.710000;1.153437e+02;7.594629e-01;8.186165e-02
'unknown';16.720000;1.583678e+02;7.679976e-01;7.069847e-02
'unknown';16.730000;1.609230e+02;7.812721e-01;6.024246e-02
'unknown';16.740000;1.181709e+02;7.802565e-01;1.242970e-01
'unknown';16.750000;7.722545e+01;7.695630e-01;1.816645e-01
'unknown';16.760000;5.145045e+01;5.065735e-01;2.382132e-01
'unknown';16.770000;2.567546e+01;2.507007e-01;1.568661e-01
'unknown';16.780000;0;2.537422e-01;1.190728e-01
'unknown';16.790000;0;2.537422e-01;5.321304e-02
'unknown';16.800000;0;2.537422e-01;6.913573e-02
'unknown';16.810000;2.495358e+01;2.381377e-01;6.799489e-02
'unknown';16.820000;8.777183e+01;5.064264e-01;1.138829e-01
'unknown';16.830000;1.480392e+02;7.726083e-01;1.176009e-01
'unknown';16.840000;2.989332e+02;8.128831e-01;1.127274e-01
'unknown';16.850000;4.109345e+02;8.317425e-01;1.438682e-01
'unknown';16.860000;5.239315e+02;8.515362e-01;2.112327e-01
'unknown';16.870000;4.056428e+02;8.512067e-01;2.738220e-01
'unknown';16.880000;2.884426e+02;8.346200e-01;2.626529e-01
'unknown';16.890000;1.733006e+02;7.970216e-01;1.918485e-01
'unknown';16.900000;1.157416e+02;5.189385e-01;2.028324e-01
'unknown';16.910000;5.812227e+01;2.483772e-01;1.447815e-01
'unknown';16.920000;0;0;1.682512e-01
'unknown';16.930000;0;0;1.122356e-01
'unknown';16.940000;0;2.531155e-01;1.531727e-01
'unknown';16.950000;0;2.531155e-01;1.538727e-01
'unknown';16.960000;2.846453e+01;5.030558e-01;1.265456e-01
'unknown';16.970000;5.684709e+01;5.011752e-01;9.956487e-02
'unknown';16.980000;8.391321e+01;7.495530e-01;5.859302e-02
'unknown';16.990000;8.116781e+01;7.523624e-01;6.369486e-02
'unknown';17.000000;1.116831e+02;7.561920e-01;5.816908e-02
'unknown';17.010000;1.429471e+02;7.719900e-01;8.388311e-02
'unknown';17.020000;1.751543e+02;7.932947e-01;8.329069e-02
'unknown';17.030000;1.738461e+02;8.189948e-01;1.103010e-01
'unknown';17.040000;1.730002e+02;8.411028e-01;1.986377e-01
'unknown';17.050000;1.725164e+02;8.554025e-01;2.588809e-01
'unknown';17.060000;1.720618e+02;8.591111e-01;2.995050e-01
'unknown';17.070000;2.822943e+02;8.522205e-01;2.737246e-01
'unknown';17.080000;3.869599e+02;8.385992e-01;2.989028e-01
'unknown';17.090000;4.865846e+02;8.336756e-01;3.306022e-01
'unknown';17.100000;4.741208e+02;8.334057e-01;3.564767e-01
'unknown';17.110000;4.668240e+02;8.355656e-01;2.912398e-01
'unknown';17.120000;4.646494e+02;8.294360e-01;2.384695e-01
'unknown';17.130000;3.605331e+02;8.141435e-01;1.935236e-01
'unknown';17.140000;2.559616e+02;7.971239e-01;2.435914e-01
'unknown';17.150000;1.262367e+02;7.659267e-01;2.647718e-01
'unknown';17.160000;9.696503e+01;7.410330e-01;2.673050e-01
'unknown';17.170000;7.231042e+01;7.423210e-01;2.322123e-01
'unknown';17.180000;7.303543e+01;7.522941e-01;1.782735e-01
'unknown';17.190000;7.309976e+01;7.715182e-01;1.504157e-01
'unknown';17.200000;4.751454e+01;5.103568e-01;1.287366e-01
'unknown';17.210000;2.192932e+01;2.581611e-01;1.242392e-01
'unknown';17.220000;0;0;8.899719e-02
'unknown';17.230000;0;0;1.036543e-01
'unknown';17.240000;0;0;1.164855e-01
'unknown';17.250000;0;0;1.100987e-01
'unknown';17.260000;0;0;7.563650e-02
'unknown';17.270000;0;0;4.381023e-02
'unknown';17.280000;0;0;4.156448e-02
'unknown';17.290000;0;0;6.492081e-02
'unknown';17.300000;0;0;8.803501e-02
'unknown';17.310000;0;0;1.436002e-01
'unknown';17.320000;0;0;1.406928e-01
'unknown';17.330000;0;0;1.097099e-01
'unknown';17.340000;0;2.529792e-01;8.183957e-02
'unknown';17.350000;0;2.529792e-01;5.218314e-02
'unknown';17.360000;0;2.529792e-01;5.972903e-02
'unknown';17.370000;0;0;4.799533e-02
'unknown';17.380000;0;0;4.434720e-02
'unknown';17.390000;2.534215e+01;2.463148e-01;3.725095e-02
'unknown';17.400000;8.733212e+01;5.142893e-01;3.134256e-02
'unknown';17.410000;1.485172e+02;7.822149e-01;3.690987e-02
'unknown';17.420000;1.826641e+02;8.070118e-01;3.900787e-02
'unknown';17.430000;1.792203e+02;8.105354e-01;1.198506e-01
'unknown';17.440000;1.763568e+02;8.150327e-01;1.995703e-01
'unknown';17.450000;1.750883e+02;8.229648e-01;2.643245e-01
'unknown';17.460000;1.746525e+02;8.386216e-01;2.267783e-01
'unknown';17.470000;1.742843e+02;8.565803e-01;1.791031e-01
'unknown';17.480000;1.738389e+02;8.666649e-01;1.764359e-01
'unknown';17.490000;1.733349e+02;8.702116e-01;2.094681e-01
'unknown';17.500000;1.728809e+02;8.679826e-01;2.014008e-01
'unknown';17.510000;1.723878e+02;8.599701e-01;1.523186e-01
'unknown';17.520000;1.717509e+02;8.404534e-01;1.866437e-01
'unknown';17.530000;1.709131e+02;8.222049e-01;2.084122e-01
'unknown';17.540000;1.696350e+02;8.178948e-01;2.091748e-01
'unknown';17.550000;1.683274e+02;8.223295e-01;2.061536e-01
'unknown';17.560000;1.669661e+02;8.308759e-01;2.137519e-01
